,ELUSED,DHUSED,HT2,STUSED,WATR,SQFT,NOCC,YRCON,PBA,MFEXP,COOL,FKUSED,ELHT2,FREESTN,ELWATR,ELCNS,NGUSED,CDD65,HDD65,PUBID,ELHT1,HT1,ELCOOL,HWUSED,ELEXP,MFUSED
6038,1,2,2,2,1,18000,1,1984,2,4667.0,1,2,2.0,0.0,1.0,51932.0,2,1750,3584,6039,1.0,1,1.0,2,4667.0,1
6042,1,2,2,2,1,205000,1,1985,5,69801.0,1,2,2.0,1.0,1.0,512267.0,2,1553,1076,6043,1.0,1,1.0,2,69801.0,1
6049,1,2,2,2,1,6000,1,1998,12,14591.0,1,2,2.0,0.0,2.0,81960.0,1,2407,1041,6050,1.0,1,1.0,2,13009.0,1
6050,1,2,2,2,1,95000,6,1984,2,157603.0,1,1,2.0,1.0,1.0,1813702.0,2,1056,4921,6051,1.0,1,1.0,2,151630.0,1
6053,1,2,2,2,1,48000,1,2005,14,51920.0,1,2,2.0,1.0,1.0,271286.0,2,1845,1562,6054,1.0,1,1.0,2,51920.0,1
6054,1,2,2,2,1,100001,1,1997,18,103737.0,1,2,2.0,1.0,2.0,1657271.0,1,1362,5515,6055,1.0,1,1.0,2,79201.0,1
6056,1,2,2,2,1,31000,1,2010,12,8245.0,1,2,2.0,1.0,1.0,73732.0,2,879,7355,6057,1.0,1,1.0,2,8245.0,1
6069,1,2,2,2,2,3100,1,1999,26,2491.0,1,2,2.0,1.0,2.0,15238.0,2,3310,815,6070,1.0,1,1.0,2,2491.0,1
6073,1,2,2,2,1,17250,1,1967,14,35645.0,1,2,2.0,1.0,1.0,378107.0,2,4626,163,6074,1.0,1,1.0,2,35645.0,1
6076,1,2,2,2,1,110000,1,1965,18,133730.0,1,2,2.0,1.0,1.0,1277567.0,1,1172,5087,6077,1.0,1,1.0,2,101025.0,1
6078,1,2,2,2,1,146000,5,1993,25,358618.0,1,2,2.0,1.0,1.0,4666667.0,2,5603,399,6079,1.0,1,1.0,2,358618.0,1
6084,1,2,2,2,1,186000,12,1997,2,335398.0,1,1,2.0,1.0,2.0,3394523.0,1,3950,705,6085,1.0,1,1.0,2,333570.0,1
