,STORIES,TYPEHUQ,TOTHSQFT,TOTCSQFT,HDD65,CDD65
16174,10,1,980,490,2480,2391
16175,10,2,1478,1478,462,3975
16176,10,2,1080,1080,2775,1949
16177,-2,5,488,244,4782,869
16178,-2,5,1040,208,6807,389
16179,10,2,1633,0,4179,1071
16180,10,2,2004,2004,3328,1431
16181,10,2,997,0,4881,414
16182,10,2,1900,158,5777,722
16183,20,2,1956,838,7157,374
16184,-2,5,590,0,6875,397
16185,20,2,2396,1797,6393,407
16186,32,2,0,0,26,3836
16187,20,2,1848,1848,4080,1621
16188,10,2,918,1224,646,3498
16189,-2,4,1240,0,2876,380
16190,10,2,1872,1872,3122,1642
16191,20,2,3040,597,5878,648
16192,10,2,2138,835,7342,328
16193,10,3,830,830,2573,2017
16194,-2,5,538,538,5923,734
16195,-2,4,976,325,6093,554
16196,20,2,4774,4774,2956,1920
16197,10,2,900,0,868,1707
16198,20,2,2298,657,5985,636
16199,10,2,1215,0,5128,119
16200,-2,4,1502,1502,4832,853
16201,10,2,1479,1479,1909,2511
16202,-2,5,1205,1205,3002,1891
16203,-2,5,728,728,652,3408
16204,10,2,2500,2500,6000,715
16205,10,2,1850,1850,1595,2701
16206,20,2,0,1834,997,4645
16207,10,2,999,999,6410,594
16208,20,2,2280,0,6820,367
16209,-2,4,773,0,4800,1013
16210,10,2,1850,0,2253,339
16211,20,2,3160,3160,8056,425
16212,20,3,2389,1573,4244,1510
16213,10,3,544,544,2011,3605
16214,10,2,2775,2808,5292,1045
16215,20,2,3030,866,4684,1028
16216,10,2,1426,1426,1174,4436
16217,-2,5,592,592,6500,602
16218,10,1,1086,310,9073,398
16219,10,3,1136,0,2653,193
16220,-2,5,803,803,5844,585
16221,10,2,2498,2498,1798,3027
16222,10,2,1104,662,1522,2968
16223,10,1,1927,1927,3465,1570
16224,20,2,520,520,6043,639
16225,10,2,317,0,1406,3896
16226,-2,5,774,0,4853,266
16227,-2,5,0,172,1392,1272
16228,10,2,2904,2904,1627,3089
16229,10,2,825,413,8702,236
16230,20,2,1071,2856,3111,1685
16231,20,2,3867,3867,4168,1537
16232,20,2,1440,0,6877,346
16233,10,2,2569,0,2634,730
16234,10,2,1190,1190,1674,2389
16235,20,2,1254,358,3410,1593
16236,-2,4,457,457,4146,1318
16237,-2,4,1177,1177,5268,923
16238,10,2,1460,1460,1396,1293
16239,20,2,2709,1935,1312,1661
16240,10,2,1260,504,2265,2478
16241,20,2,1570,0,5818,783
16242,10,2,1511,2014,5791,718
16243,10,2,1600,0,5197,905
16244,20,2,1968,1968,6368,414
16245,-2,5,0,795,848,2102
16246,20,2,2332,1041,4970,856
16247,20,2,1059,0,4868,419
16248,20,2,1948,1964,7317,333
16249,10,2,960,480,3372,1610
16250,-2,5,1004,1004,3115,1820
16251,10,1,2764,2764,5002,337
16252,10,2,1625,1625,2540,2383
16253,20,3,1138,379,1121,650
16254,20,3,1587,0,1129,642
16255,20,3,700,700,1270,1156
16256,-2,5,851,213,4623,1047
16257,20,2,2521,3152,1163,1914
16258,20,2,3329,0,8102,404
16259,10,2,2342,1842,5841,608
16260,20,2,2265,2265,4970,996
16261,10,3,874,874,3307,1644
16262,20,2,2651,0,7515,77
16263,31,3,2737,2737,4711,864
16264,10,1,1360,1360,2522,2180
16265,20,2,4284,0,5240,185
16266,31,2,4549,4549,3202,1794
16267,10,2,1580,1580,2534,1342
16268,-2,5,1874,1339,6510,545
16269,-2,5,265,265,4628,1346
16270,-2,5,0,532,842,1393
16271,-2,5,1134,1134,1657,2599
16272,-2,4,392,784,2031,2478
16273,40,2,1701,1701,5309,986
16274,10,2,1426,1426,4982,384
16275,10,2,2978,2978,1963,2878
16276,-2,5,596,199,7072,220
16277,-2,5,642,642,2486,1862
16278,20,2,1619,0,5682,649
16279,20,3,2199,0,2720,408
16280,10,2,1320,1320,4955,392
16281,20,2,2241,1573,7333,409
16282,10,2,864,1080,5890,658
16283,10,2,2150,614,1393,2962
16284,10,2,1007,1007,3629,1863
16285,-2,5,516,0,7492,307
16286,10,2,1550,664,3240,1702
16287,10,2,2150,1902,7038,369
16288,10,2,1596,1596,4771,822
16289,20,2,2472,0,1042,1102
16290,20,2,1632,408,7146,353
16291,40,2,2825,2825,4709,698
16292,10,3,1800,1800,728,3482
16293,10,1,324,0,5670,1172
16294,10,2,2640,2053,5829,522
16295,20,2,2331,2072,5314,1029
16296,20,2,960,384,7118,295
16297,-2,5,1297,1297,4406,1329
16298,10,2,922,1152,4098,1151
16299,20,2,1322,0,2707,159
16300,10,2,1895,1895,2450,2284
16301,-2,4,851,851,1405,3569
16302,20,3,1584,0,3060,497
16303,10,3,1091,437,4716,1015
16304,10,2,1325,147,5890,438
16305,10,2,1281,1281,3084,1762
16306,10,2,1726,1726,5818,592
16307,10,2,1400,0,4468,1215
16308,-2,5,1537,0,2664,198
16309,-2,4,443,443,4990,940
16310,10,2,1628,1628,3442,1572
16311,10,2,3512,3512,3699,1019
16312,10,2,777,777,5809,555
16313,-2,5,600,600,482,3943
16314,10,2,878,585,4354,1206
16315,20,2,1587,1987,542,4724
16316,10,2,1724,1724,2499,2456
16317,20,2,1647,0,9328,169
16318,20,2,1850,793,5686,719
16319,-2,5,717,717,6084,659
16320,10,2,2950,2950,4670,1333
16321,10,2,1410,157,5234,968
16322,20,2,2106,351,7607,344
16323,20,3,2734,1519,5546,782
16324,10,2,1645,1645,1618,2663
16325,10,2,1882,1882,7461,664
16326,20,2,3700,3700,1927,3714
16327,-2,5,570,0,6130,526
16328,20,2,2170,0,5039,244
16329,20,2,1425,1425,7036,613
16330,-2,5,686,686,4800,1324
16331,10,2,806,403,5837,734
16332,10,2,1485,1485,2920,1914
16333,31,3,5258,5258,1237,3510
16334,20,2,1806,903,5149,811
16335,10,2,1872,1872,4716,1368
16336,-2,5,983,393,5225,839
16337,40,2,2671,2671,5274,795
16338,20,2,2720,2720,1104,2614
16339,-2,5,479,479,4766,874
16340,40,2,1534,0,6653,365
16341,20,2,2721,2721,5002,1001
16342,-2,5,586,195,1064,802
16343,-2,4,200,400,1304,3368
16344,10,2,1518,0,5760,614
16345,-2,5,457,0,7639,251
16346,10,1,924,924,3011,1770
16347,20,2,964,771,5772,564
16348,10,2,1400,1400,1546,3297
16349,31,2,2949,2949,2167,2972
16350,10,2,1225,1225,1980,3664
16351,10,2,1071,1071,1430,2763
16352,-2,5,879,879,3399,1657
16353,-2,5,785,785,2946,1926
16354,20,3,2095,2095,2433,1354
16355,20,2,3080,3080,5424,806
16356,-2,5,598,199,4813,859
16357,20,3,1813,0,1121,650
16358,20,2,4148,4148,3588,1485
16359,-2,4,2029,0,10019,14
16360,10,1,1452,581,5360,803
16361,10,2,3600,3600,3260,1504
16362,10,2,0,1740,642,3673
16363,-2,4,744,248,4720,889
16364,-2,5,769,256,1284,717
16365,10,1,1392,1392,6781,558
16366,10,2,1059,0,780,1455
16367,-2,5,881,881,4260,1149
16368,-2,4,1569,392,5850,614
16369,10,2,3260,1222,8266,242
16370,10,2,2053,2053,612,3501
16371,-2,4,384,192,4966,389
16372,-2,5,866,0,5828,708
16373,20,2,1416,1416,6326,673
16374,10,2,1680,1680,6726,398
16375,10,2,860,215,5517,632
16376,10,1,826,0,5435,896
16377,20,2,3610,3610,4495,899
16378,10,2,2711,2711,1706,2033
16379,-2,5,2240,0,6011,574
16380,10,2,1666,1666,2346,2461
16381,10,2,2153,0,4697,471
16382,20,2,3164,3164,597,3602
16383,10,2,1026,0,2111,2810
16384,10,2,1540,1540,204,4362
16385,10,2,6002,1204,4228,500
16386,-2,4,1219,244,3206,1947
16387,-2,4,406,0,4167,522
16388,10,2,2520,0,6146,377
16389,20,2,3375,321,5810,567
16390,20,2,1198,150,5317,747
16391,-2,5,1364,1364,4359,1477
16392,10,2,759,759,670,3459
16393,10,2,1440,1440,3993,1190
16394,10,2,560,0,843,1392
16395,10,2,1620,270,8268,78
16396,10,1,1431,1431,2446,2152
16397,20,2,3783,3783,1150,1561
16398,10,2,907,1361,2377,2499
16399,10,1,1344,269,2679,1945
16400,10,2,1096,1096,3364,1457
16401,20,3,998,998,5769,525
16402,-2,5,976,0,1426,539
16403,20,2,2448,2448,6116,646
16404,-2,5,1367,1367,3011,1885
16405,20,2,4706,3912,4489,1298
16406,20,2,3408,3408,4356,1221
16407,-2,5,666,666,1252,3477
16408,20,2,1158,1158,1132,1322
16409,20,2,8278,8278,8362,377
16410,20,2,1367,586,6420,616
16411,20,3,1822,1822,4485,1280
16412,10,3,1388,1388,3923,1282
16413,10,2,1057,1057,2111,2827
16414,-2,5,556,0,5779,631
16415,10,2,882,529,1259,3471
16416,10,2,1629,1629,5047,953
16417,10,2,1769,1769,2466,2080
16418,-2,5,928,0,6644,367
16419,20,2,1933,1417,7821,311
16420,-2,5,1105,1105,6748,371
16421,10,2,1815,1815,2563,2144
16422,20,2,2233,248,5621,648
16423,10,1,1269,1269,4032,1304
16424,-2,4,617,0,6788,328
16425,-2,4,1058,1058,2314,2056
16426,10,1,1050,788,1046,3784
16427,-2,4,640,0,4957,881
16428,-2,5,454,0,1376,1288
16429,20,2,3838,3838,4542,1039
16430,-2,5,949,0,4824,856
16431,20,2,1444,0,1131,1323
16432,10,2,0,2726,351,3954
16433,-2,4,1976,0,5390,666
16434,10,2,1221,0,5947,125
16435,10,2,1568,1568,1337,2989
16436,10,2,1112,1112,2413,1338
16437,10,2,1148,1148,2317,2407
16438,-2,5,0,500,139,4436
16439,10,2,1104,0,2429,377
16440,-2,4,360,360,5312,872
16441,10,2,4400,2480,4756,1039
16442,20,2,5671,5671,3045,1720
16443,10,2,1530,1530,2199,2536
16444,10,2,5894,5494,6944,553
16445,10,2,1702,1702,2324,2047
16446,40,2,2158,2158,5879,768
16447,10,2,1238,0,7124,456
16448,20,3,1109,939,3958,1582
16449,10,2,2078,2078,4525,1501
16450,10,2,1571,314,8081,276
16451,-2,5,874,1311,4574,1269
16452,20,2,2756,2756,3563,1588
16453,-2,5,754,754,1127,3512
16454,10,2,1238,577,1305,3491
16455,20,2,2142,2142,1478,2650
16456,10,2,1080,540,5333,715
16457,20,2,3264,0,7815,26
16458,10,3,1200,1200,2254,1995
16459,10,2,1083,1083,4003,1450
16460,10,2,1960,1960,4876,897
16461,20,2,3804,2435,7563,231
16462,20,2,5636,5636,8196,383
16463,-2,4,886,886,3642,1327
16464,10,2,1839,1839,1039,4195
16465,-2,5,0,0,1042,852
16466,10,2,1123,1123,1338,1880
16467,-2,5,1901,1901,1049,2711
16468,-2,5,0,0,6344,480
16469,10,1,966,0,5181,817
16470,10,2,926,926,8321,384
16471,10,3,1755,0,1083,1061
16472,-2,5,596,596,2919,1956
16473,20,2,1728,1728,6570,471
16474,20,2,6761,0,5844,560
16475,20,2,4669,4669,2605,2338
16476,20,2,2288,2288,1316,3588
16477,10,2,1127,1127,4648,1226
16478,10,1,960,480,1302,2811
16479,10,2,1368,1368,4918,1287
16480,20,2,2632,2632,4017,1337
16481,20,2,2350,2350,4013,1569
16482,10,2,1131,1131,5174,995
16483,20,2,1822,729,3657,1037
16484,20,2,4085,0,7717,279
16485,10,2,1260,0,3790,1411
16486,10,2,1550,1550,4006,1449
16487,10,2,1144,1144,4584,1236
16488,10,2,1150,1150,4665,1367
16489,10,2,1825,1825,821,4678
16490,10,2,948,0,5758,174
16491,-2,5,943,943,5582,1181
16492,10,2,2586,3325,3403,1565
16493,10,2,1440,1440,2273,2528
16494,-2,5,849,510,4658,908
16495,20,2,1588,1852,3725,1009
16496,10,2,2475,2475,1348,2967
16497,20,2,2569,2569,1209,912
16498,-2,5,600,600,3590,1576
16499,-2,4,997,997,218,4323
16500,20,2,2328,2328,3086,1698
16501,10,2,0,0,1109,1605
16502,20,2,2724,3632,1763,2478
16503,10,1,840,560,4082,1320
16504,-2,5,1041,1041,1176,2955
16505,20,2,1750,1750,2200,2727
16506,10,1,1260,1260,1568,2580
16507,10,3,880,880,4193,1529
16508,20,2,2840,840,5345,775
16509,20,3,1408,0,2664,713
16510,-2,5,831,831,1255,1223
16511,-2,4,991,991,4290,1188
16512,10,2,1868,1868,1850,2558
16513,-2,5,1126,1126,3909,1392
16514,20,2,5144,5144,8297,374
16515,20,2,3895,3895,4680,1362
16516,20,2,2670,779,6012,568
16517,10,2,0,0,1000,3342
16518,10,2,1808,1808,6003,501
16519,10,2,2617,1309,2922,1471
16520,20,2,6400,4160,6166,535
16521,-2,5,829,276,4930,822
16522,20,2,1505,0,9598,126
16523,20,2,1559,0,2354,272
16524,10,2,2356,2356,1194,3237
16525,10,2,1403,1403,3645,1611
16526,-2,4,196,0,2478,658
16527,10,2,0,0,1285,1193
16528,10,1,576,384,4255,1122
16529,10,2,2988,1298,9185,153
16530,10,3,887,887,4254,1280
16531,20,2,2069,0,1127,644
16532,10,2,1274,0,1218,789
16533,20,2,2136,0,6434,457
16534,10,2,1313,1313,2122,3033
16535,10,1,525,175,4016,1298
16536,10,2,2139,2139,1739,2637
16537,-2,5,1004,669,4960,752
16538,10,2,305,0,2561,614
16539,10,2,1708,1708,3677,1420
16540,10,2,1670,1670,3361,1617
16541,10,2,3561,3561,5100,971
16542,-2,4,841,841,1750,2621
16543,20,2,2475,0,7564,482
16544,20,2,1020,283,6848,380
16545,10,2,2044,292,6695,338
16546,40,2,1087,1087,6324,833
16547,-2,4,830,277,4628,901
16548,10,2,1800,1800,3100,1690
16549,-2,5,1116,447,6468,489
16550,10,1,752,940,594,3542
16551,-2,5,590,0,6270,845
16552,10,1,1142,1142,7499,495
16553,20,2,3800,3800,5385,750
16554,20,3,1302,1302,3119,1895
16555,20,2,2450,2450,3418,1647
16556,10,2,1220,1056,6259,848
16557,-2,5,1192,0,2497,500
16558,10,2,1845,1845,1577,2731
16559,10,2,1722,1722,5005,1259
16560,20,2,1860,0,2506,602
16561,10,3,1110,1110,753,3460
16562,20,2,1500,0,5927,771
16563,10,2,1718,1718,4586,1111
16564,20,2,2077,594,6096,537
16565,10,2,2100,2100,759,3311
16566,-2,5,997,997,3086,1838
16567,10,2,1707,1707,6101,619
16568,20,2,1645,411,4576,494
16569,10,2,1280,1280,2109,2739
16570,10,2,1596,1596,2398,2407
16571,10,2,936,936,4698,1185
16572,10,1,978,978,1486,3228
16573,10,3,1257,707,7994,184
16574,20,2,1893,1893,4856,1022
16575,20,2,3934,2360,5593,538
16576,10,2,1508,503,5678,589
16577,-2,5,890,223,8331,297
16578,10,2,2173,707,7737,612
16579,-2,5,976,976,5924,596
16580,-2,5,1043,1043,5678,747
16581,20,2,2032,0,4998,159
16582,-2,5,542,542,1156,2020
16583,10,2,2234,2234,4702,1191
16584,10,2,1190,397,1388,2886
16585,10,1,606,606,551,3750
16586,10,2,924,924,3854,1497
16587,10,2,2770,2770,5276,781
16588,10,2,1280,640,2800,1851
16589,-2,5,854,0,2581,676
16590,20,2,2806,2806,4658,1205
16591,10,2,1226,1226,1952,2539
16592,20,2,3166,3166,1278,3428
16593,20,2,1904,0,5350,161
16594,-2,4,750,750,2432,2108
16595,-2,4,1056,211,5886,666
16596,10,2,2600,2600,3372,1657
16597,10,2,800,400,4750,1063
16598,10,2,1210,1037,1236,1456
16599,-2,4,1238,1238,1077,2663
16600,-2,5,208,0,4118,710
16601,10,2,1712,1712,544,3762
16602,20,2,2014,2014,7307,410
16603,-2,4,755,377,6489,416
16604,20,3,1394,465,5662,654
16605,10,2,1680,1680,5292,975
16606,10,2,3112,3112,4810,1060
16607,10,2,3068,1726,5889,692
16608,10,2,3728,3728,6766,562
16609,10,1,1456,1456,4042,1172
16610,10,2,2067,2067,1061,3773
16611,-2,5,811,203,4281,1370
16612,-2,5,712,0,4781,869
16613,10,2,3545,1817,7686,244
16614,10,2,2108,2108,3386,1604
16615,-2,4,661,661,1049,2711
16616,20,2,3126,3126,6859,336
16617,10,2,1552,1552,4542,1142
16618,10,3,1512,1512,280,4306
16619,20,2,3086,1392,5736,658
16620,-2,5,853,213,6793,449
16621,10,1,684,570,1314,3246
16622,10,2,1565,1252,1148,1932
16623,10,2,0,0,1665,409
16624,10,2,1044,1044,3740,1296
16625,10,2,3702,0,8785,219
16626,-2,4,625,0,6160,572
16627,-2,5,618,412,5683,684
16628,10,3,660,337,6628,469
16629,-2,4,1050,0,5886,659
16630,10,2,1710,1710,223,4365
16631,-2,5,1194,1194,617,3860
16632,20,2,2625,2625,8469,367
16633,10,2,1616,1616,2304,2422
16634,10,2,1250,1250,1009,2783
16635,20,3,1285,1285,4954,841
16636,20,2,3181,2031,6940,634
16637,10,2,2126,1476,7342,382
16638,20,2,2552,2552,1290,3401
16639,10,1,168,672,5155,824
16640,10,2,2096,2096,8074,256
16641,10,2,2340,2340,2377,2077
16642,10,2,1144,572,1241,2693
16643,20,2,3280,3280,994,2675
16644,10,2,969,969,6552,657
16645,-2,5,1331,1331,849,3480
16646,10,2,1945,1945,4331,1221
16647,10,2,1128,1128,4365,1335
16648,10,1,1280,1280,4147,1297
16649,10,3,1451,1451,5531,851
16650,-2,5,790,0,3774,1556
16651,10,2,1833,0,5649,1158
16652,10,2,3000,0,3862,1440
16653,-2,5,675,450,6608,402
16654,10,2,2102,2102,8178,392
16655,20,3,2183,2183,4542,1304
16656,10,2,1440,1440,2530,2014
16657,-2,4,229,0,5241,272
16658,10,2,1809,1809,2451,1672
16659,10,2,1493,1792,2377,2064
16660,20,2,1131,424,6239,468
16661,10,1,2184,2184,4095,1315
16662,-2,4,1177,1177,1235,2703
16663,31,2,1246,623,8126,226
16664,20,2,2400,2400,4124,1371
16665,20,2,3650,3650,5253,913
16666,10,2,1392,1392,460,3980
16667,20,2,5516,5516,5058,809
16668,-2,5,1406,1406,3016,1882
16669,-2,4,1292,1292,3940,1380
16670,20,2,2450,1356,7765,618
16671,-2,4,900,900,3891,1345
16672,10,2,1400,1400,3701,1439
16673,10,2,2905,0,6726,418
16674,10,2,2389,1599,5313,711
16675,-2,5,552,552,7414,345
16676,10,2,1921,0,4440,0
16677,-2,5,816,0,4468,1098
16678,10,2,2088,1392,4390,1027
16679,10,1,672,672,594,3667
16680,20,2,1536,0,5824,782
16681,10,3,986,986,3923,1386
16682,-2,4,408,0,5933,745
16683,-2,5,1158,1158,1874,3819
16684,20,2,4320,4320,7417,350
16685,10,1,1800,1800,478,3328
16686,-2,4,930,465,2363,2290
16687,-2,4,234,468,1196,1897
16688,10,2,1796,1796,3046,1659
16689,10,1,1325,530,8900,19
16690,10,2,1676,1676,956,4690
16691,10,2,1431,1431,4167,1365
16692,10,2,1527,1527,4732,1063
16693,20,2,1666,278,7317,367
16694,10,2,2442,2442,584,3645
16695,10,2,920,690,1252,3428
16696,10,3,1920,1920,721,3497
16697,-2,4,433,144,4215,1227
16698,-2,5,1017,1017,6138,677
16699,20,3,1040,1040,143,4485
16700,20,2,5884,5884,5955,553
16701,20,2,2834,2834,3970,1355
16702,10,2,2286,2032,3153,1819
16703,20,2,4072,4072,3114,1683
16704,10,2,1169,0,6188,584
16705,10,1,672,224,1540,2580
16706,10,2,1579,0,4251,1626
16707,20,2,2106,2106,4945,992
16708,-2,5,382,0,4827,855
16709,10,2,1269,1088,3430,1891
16710,-2,5,625,312,5389,777
16711,-2,5,1093,1093,6610,411
16712,10,2,874,1311,3508,1332
16713,10,2,297,149,3423,1615
16714,10,2,2028,1628,6626,433
16715,-2,5,1284,0,4651,910
16716,10,2,4330,2814,8841,209
16717,10,2,1959,1959,1079,3502
16718,10,1,980,196,4692,1155
16719,20,2,3296,3296,7750,342
16720,31,3,2304,1152,4804,893
16721,-2,5,711,356,2567,768
16722,-2,5,800,400,4762,875
16723,20,2,1620,0,6824,306
16724,20,2,2656,1648,5717,659
16725,20,2,2738,342,8337,91
16726,10,2,458,458,2843,1533
16727,20,3,0,1172,376,5407
16728,20,3,1312,1312,5276,851
16729,20,3,1682,673,4629,1045
16730,10,2,1368,0,1167,3418
16731,-2,5,976,0,2187,2648
16732,10,2,1424,1424,6160,572
16733,10,2,4150,4150,5697,623
16734,10,2,1300,1300,512,3845
16735,-2,4,365,0,3748,60
16736,20,3,1840,1840,5020,895
16737,20,2,1356,888,5522,763
16738,10,3,1895,1895,1818,2996
16739,10,2,0,2068,1698,1485
16740,31,2,1286,257,5547,685
16741,10,2,1382,1382,2255,2546
16742,-2,5,705,705,1672,2393
16743,-2,5,731,731,1176,2811
16744,10,2,1200,1200,5974,860
16745,10,2,1330,1330,6495,610
16746,20,3,1344,1344,2048,2827
16747,10,2,761,761,8013,275
16748,10,2,1680,480,5217,916
16749,10,2,1664,832,7458,508
16750,-2,5,739,739,4165,1231
16751,-2,4,796,796,189,4408
16752,-2,4,782,196,2510,597
16753,10,2,1275,936,5220,867
16754,20,2,3019,0,1656,840
16755,31,2,3759,0,9337,0
16756,20,2,2232,496,6733,435
16757,20,2,1383,1383,8692,300
16758,20,2,2494,2494,2101,2749
16759,-2,4,875,0,187,4353
16760,10,2,1500,1500,2586,1984
16761,10,2,1400,0,7389,280
16762,-2,5,784,196,4012,1468
16763,10,1,410,137,4111,1146
16764,20,2,2672,2672,7292,322
16765,20,2,4355,542,5295,784
16766,10,2,1904,1904,2290,2076
16767,-2,4,619,206,4875,1019
16768,10,1,1008,1008,5088,944
16769,20,2,2184,2777,5092,819
16770,20,2,2293,2293,6124,602
16771,20,2,2944,2944,2372,2433
16772,20,2,1151,1151,6074,592
16773,10,2,1146,1146,2345,1836
16774,20,2,3758,3758,2715,609
16775,20,3,2069,2069,4909,973
16776,-2,5,1120,1120,1248,3438
16777,10,2,1063,1063,2411,2431
16778,10,2,1305,1305,2457,672
16779,-2,5,721,721,2187,2511
16780,10,2,2100,2100,789,3245
16781,-2,4,1186,0,4733,915
16782,10,2,1960,1960,4534,1205
16783,-2,5,929,155,1165,1169
16784,20,2,5488,2439,5104,769
16785,20,2,1270,0,7236,359
16786,-2,5,1271,1271,1311,3353
16787,20,2,2500,1071,6198,499
16788,10,2,1610,1610,4250,1179
16789,-2,5,1440,1440,150,4494
16790,-2,4,246,0,1179,662
16791,20,2,2037,2014,5863,699
16792,20,2,1914,957,5647,658
16793,-2,5,500,125,2977,1276
16794,10,2,1150,1150,197,4326
16795,10,2,1344,1344,579,3903
16796,10,2,1406,1406,639,3438
16797,10,2,1720,1720,3725,1662
16798,10,2,1066,1066,4784,675
16799,10,2,918,459,5781,694
16800,20,2,2727,2727,3093,1778
16801,10,2,1825,1825,6435,617
16802,10,2,2130,2130,5785,769
16803,10,2,1097,1280,807,1927
16804,-2,4,921,614,6422,450
16805,10,2,1932,1532,3093,1712
16806,10,2,1848,1848,3485,1554
16807,10,2,1033,0,4809,334
16808,10,2,1600,1600,3453,1879
16809,10,2,1682,1682,2206,1578
16810,10,1,0,0,119,4700
16811,20,2,3120,3120,1858,2930
16812,10,2,2821,2821,1148,3913
16813,10,2,725,725,240,4316
16814,20,2,2138,0,4660,1006
16815,-2,5,0,297,758,1989
16816,-2,5,731,183,5369,796
16817,20,2,1872,1872,530,4065
16818,40,2,1656,0,5208,202
16819,10,2,739,924,3076,1734
16820,10,1,1051,420,7544,244
16821,20,2,4302,4302,8123,337
16822,20,2,3530,3530,3174,1857
16823,-2,5,956,956,2363,2430
16824,10,2,1750,1750,479,3844
16825,20,2,2286,2744,4827,1315
16826,-2,4,1190,0,4153,488
16827,31,3,2302,658,5213,874
16828,20,2,3236,3236,1936,3746
16829,10,2,574,861,3121,1841
16830,10,2,2768,2768,6738,568
16831,20,2,4210,4210,3803,1405
16832,10,2,3024,3024,744,3372
16833,20,2,2475,2475,6751,440
16834,-2,5,864,864,190,4404
16835,20,2,5784,5784,3805,976
16836,40,2,3869,3869,6543,563
16837,20,2,4045,0,6705,361
16838,40,2,2094,1581,5214,737
16839,10,2,4248,4248,6408,678
16840,20,2,1968,0,5010,687
16841,10,2,2075,2075,3236,1515
16842,10,2,1415,943,2166,1605
16843,10,1,2025,2025,1551,2864
16844,10,3,875,219,5148,868
16845,10,2,1219,1219,3284,1594
16846,31,2,3855,3855,6722,363
16847,20,2,2652,845,6468,449
16848,-2,4,1266,317,6148,464
16849,20,2,1796,1078,1380,1958
16850,40,2,1375,1604,4506,1236
16851,20,2,2749,1840,6790,556
16852,31,2,2521,2521,5857,764
16853,10,2,1555,1555,6243,552
16854,10,2,2247,2247,426,3760
16855,40,2,1610,1610,5958,763
16856,10,2,1643,1643,4749,686
16857,-2,5,726,363,4840,1003
16858,-2,5,761,190,6729,681
16859,10,2,0,0,848,1387
16860,-2,4,1283,1283,1180,1988
16861,10,1,1000,250,1544,3222
16862,20,2,1428,201,6937,504
16863,-2,5,976,976,2807,1846
16864,20,2,1895,0,6236,678
16865,10,2,2384,2086,1324,2770
16866,40,2,1204,1204,5188,947
16867,10,2,1935,0,5714,702
16868,20,2,2738,0,3050,585
16869,10,2,2100,0,1546,521
16870,-2,5,806,0,8783,5
16871,20,2,2355,0,7343,307
16872,10,2,2352,2421,4693,703
16873,-2,5,750,300,4890,865
16874,10,2,1242,621,1598,2947
16875,-2,4,384,192,843,1879
16876,-2,4,680,113,7165,276
16877,10,2,1490,1490,3028,1748
16878,-2,5,968,484,4636,1043
16879,10,2,2432,2432,210,4302
16880,10,2,1377,826,5305,671
16881,-2,5,1041,1041,1164,3427
16882,10,2,3767,1856,5433,750
16883,-2,5,350,70,4701,895
16884,10,1,1512,1512,4596,913
16885,20,3,1951,1561,1042,824
16886,20,2,2989,1648,6961,545
16887,10,2,989,0,821,1414
16888,20,2,1024,439,4914,1004
16889,10,2,1625,1625,1130,1204
16890,10,2,1120,1120,3157,1551
16891,31,2,3849,3849,4679,1362
16892,10,2,2380,0,5653,212
16893,10,2,2870,2870,2278,2401
16894,10,2,1217,1217,971,1939
16895,20,3,1346,0,5534,671
16896,20,2,6040,6040,5151,231
16897,-2,4,2500,0,5777,687
16898,20,2,4215,648,7571,291
16899,20,2,5096,1274,5338,662
16900,10,3,949,0,4591,998
16901,10,2,728,0,4784,287
16902,20,3,2111,1206,5332,722
16903,10,2,1063,1063,2576,1632
16904,-2,5,532,532,5163,1073
16905,-2,4,624,0,5928,746
16906,10,2,2126,0,5025,793
16907,-2,5,1339,1339,1975,2860
16908,10,2,1630,2030,1014,4467
16909,-2,5,625,625,1942,3735
16910,20,2,768,307,6185,680
16911,20,2,3171,3171,1803,1737
16912,10,2,2390,2390,4181,1240
16913,10,1,1726,1726,4570,1252
16914,10,2,1039,208,6828,391
16915,-2,5,0,235,25,4280
16916,10,2,2194,2194,1158,3323
16917,10,2,1546,928,1109,1605
16918,10,1,1216,1216,5878,746
16919,10,2,2370,2370,223,4262
16920,10,2,2416,2416,1470,2725
16921,10,2,1344,1344,2300,1810
16922,20,2,2817,2817,1146,1326
16923,20,3,1454,986,4056,1555
16924,40,3,2480,2480,469,3867
16925,-2,5,959,959,1152,3454
16926,10,1,780,195,4455,1172
16927,10,2,2872,2872,4506,1351
16928,31,3,1973,1315,5857,589
16929,10,2,3662,3662,5799,765
16930,10,2,1919,1919,1045,4376
16931,20,2,6240,0,5716,185
